     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    -4.74339    -3.19033    -0.75700    -0.70589    -0.66527    -0.12369    -0.19214    -0.05737    -0.14661    -0.14572    -5.98403
    -4.61839    -3.19905    -0.77709    -0.72410    -0.68172    -0.12578    -0.20667    -0.06164    -0.15550    -0.15408    -6.08564
    -4.49439    -3.20771    -0.80146    -0.74335    -0.70072    -0.12821    -0.22793    -0.06524    -0.16531    -0.16241    -6.20234
    -4.36939    -3.21508    -0.82886    -0.76220    -0.72391    -0.13193    -0.25029    -0.06806    -0.17511    -0.16989    -6.32533
    -4.24439    -3.22139    -0.85972    -0.78229    -0.75498    -0.13804    -0.26872    -0.07108    -0.18494    -0.17622    -6.45739
    -4.11939    -3.22774    -0.89571    -0.80342    -0.79423    -0.14690    -0.28361    -0.07507    -0.19553    -0.18280    -6.60500
    -3.99539    -3.23493    -0.93550    -0.82385    -0.83815    -0.16018    -0.29724    -0.08128    -0.20706    -0.19208    -6.77026
    -3.87039    -3.24343    -0.97667    -0.84803    -0.88621    -0.18272    -0.31106    -0.09453    -0.22009    -0.20602    -6.96876
    -3.74539    -3.25342    -1.01882    -0.88629    -0.93895    -0.21900    -0.32583    -0.12500    -0.23527    -0.22596    -7.22855
    -3.62139    -3.26408    -1.06307    -0.94362    -0.99300    -0.26644    -0.34185    -0.18069    -0.25221    -0.25208    -7.55705
    -3.49639    -3.27378    -1.11104    -1.01109    -1.04460    -0.31408    -0.35810    -0.25147    -0.27061    -0.28161    -7.91636
    -3.37139    -3.28144    -1.16338    -1.07120    -1.09415    -0.35160    -0.37253    -0.31225    -0.29185    -0.30964    -8.24804
    -3.24739    -3.28742    -1.21601    -1.11324    -1.14275    -0.37858    -0.38490    -0.34985    -0.31899    -0.33360    -8.52535
    -3.12239    -3.29310    -1.26206    -1.14025    -1.18779    -0.40464    -0.39891    -0.37299    -0.36251    -0.35717    -8.77942
    -2.99739    -3.29947    -1.29794    -1.16048    -1.22484    -0.44728    -0.42176    -0.39875    -0.44697    -0.39218    -9.08967
    -2.87339    -3.30621    -1.32472    -1.17763    -1.25198    -0.52770    -0.46306    -0.44549    -0.59085    -0.45631    -9.54395
    -2.74839    -3.31270    -1.34570    -1.19264    -1.27199    -0.64905    -0.53766    -0.53558    -0.76598    -0.56506   -10.17637
    -2.62339    -3.31941    -1.36364    -1.21010    -1.29099    -0.79204    -0.66713    -0.69252    -0.92017    -0.72570   -10.98170
    -2.49939    -3.32738    -1.38055    -1.23692    -1.31438    -0.95243    -0.85913    -0.92369    -1.04941    -0.93219   -11.97609
    -2.37439    -3.33620    -1.39736    -1.27365    -1.34307    -1.12697    -1.07332    -1.18800    -1.17759    -1.14725   -13.06341
    -2.24939    -3.34373    -1.41287    -1.31186    -1.37475    -1.27188    -1.24293    -1.40153    -1.29134    -1.31301   -13.96390
    -2.12439    -3.34892    -1.42677    -1.34334    -1.40768    -1.35507    -1.34260    -1.51879    -1.36719    -1.40865   -14.51901
    -2.00039    -3.35305    -1.44429    -1.36669    -1.44075    -1.40060    -1.39515    -1.56682    -1.41117    -1.45913   -14.83766
    -1.87539    -3.35877    -1.47479    -1.38706    -1.47576    -1.44264    -1.42974    -1.58853    -1.44229    -1.49324   -15.09281
    -1.75039    -3.36869    -1.52233    -1.41471    -1.51761    -1.48856    -1.46583    -1.60955    -1.47533    -1.52719   -15.38980
    -1.62639    -3.38283    -1.57798    -1.45606    -1.56545    -1.53118    -1.50920    -1.64145    -1.51455    -1.56446   -15.74316
    -1.50139    -3.39850    -1.62841    -1.50531    -1.61180    -1.56656    -1.55172    -1.68182    -1.55490    -1.60044   -16.09947
    -1.37639    -3.41383    -1.66990    -1.55354    -1.65187    -1.59607    -1.58438    -1.72141    -1.59183    -1.63388   -16.41671
    -1.25239    -3.42883    -1.70572    -1.60065    -1.68574    -1.62217    -1.60718    -1.75528    -1.62384    -1.66650   -16.69591
